Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,title
ERR4775955,WGS,126,334956762,PRJEB37924,SAMEA7501483,166934387,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645791,SAMEA7501483,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501483,ibs_430,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258121,ERP121278,ibs_430,Participant 72 Sample 0
ERR4775956,WGS,101,7331388,PRJEB37924,SAMEA7501484,4407150,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645792,SAMEA7501484,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501484,ibs_431,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258122,ERP121278,ibs_431,Participant 72 Sample 1
ERR4775957,WGS,101,206761241,PRJEB37924,SAMEA7501485,101518516,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645793,SAMEA7501485,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501485,ibs_432,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258123,ERP121278,ibs_432,Participant 72 Sample 10
ERR4775958,WGS,101,100891829,PRJEB37924,SAMEA7501486,50112135,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645794,SAMEA7501486,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501486,ibs_433,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258124,ERP121278,ibs_433,Participant 72 Sample 2
ERR4775959,WGS,126,236634426,PRJEB37924,SAMEA7501487,119185304,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645795,SAMEA7501487,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501487,ibs_434,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258125,ERP121278,ibs_434,Participant 72 Sample 3
ERR4775960,WGS,101,3328253,PRJEB37924,SAMEA7501488,2227486,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645796,SAMEA7501488,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501488,ibs_435,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258126,ERP121278,ibs_435,Participant 72 Sample 4
ERR4775961,WGS,126,295314894,PRJEB37924,SAMEA7501489,149520153,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645797,SAMEA7501489,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501489,ibs_436,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258127,ERP121278,ibs_436,Participant 72 Sample 5
ERR4775962,WGS,101,4642768,PRJEB37924,SAMEA7501490,3095697,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645798,SAMEA7501490,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501490,ibs_437,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258128,ERP121278,ibs_437,Participant 72 Sample 6
ERR4775963,WGS,126,344694798,PRJEB37924,SAMEA7501491,173400713,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645799,SAMEA7501491,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501491,ibs_438,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258129,ERP121278,ibs_438,Participant 72 Sample 7
ERR4775964,WGS,101,1199880,PRJEB37924,SAMEA7501492,833566,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645800,SAMEA7501492,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501492,ibs_439,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258130,ERP121278,ibs_439,Participant 72 Sample 8
ERR4775965,WGS,101,62714031,PRJEB37924,SAMEA7501493,31867657,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645801,SAMEA7501493,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:28Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501493,ibs_440,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258131,ERP121278,ibs_440,Participant 72 Sample 9
ERR4775966,WGS,101,174522950,PRJEB37924,SAMEA7501494,86404642,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645802,SAMEA7501494,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501494,ibs_441,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258132,ERP121278,ibs_441,Participant 73 Sample 0
ERR4775967,WGS,101,58071364,PRJEB37924,SAMEA7501495,32899234,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645803,SAMEA7501495,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501495,ibs_442,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258133,ERP121278,ibs_442,Participant 73 Sample 1
ERR4775968,WGS,101,122314333,PRJEB37924,SAMEA7501496,61120521,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645804,SAMEA7501496,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501496,ibs_443,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258134,ERP121278,ibs_443,Participant 73 Sample 2
ERR4775969,WGS,101,72065621,PRJEB37924,SAMEA7501497,36530846,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645805,SAMEA7501497,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501497,ibs_444,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258135,ERP121278,ibs_444,Participant 73 Sample 3
ERR4775970,WGS,101,84646080,PRJEB37924,SAMEA7501498,43507013,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645806,SAMEA7501498,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501498,ibs_445,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258136,ERP121278,ibs_445,Participant 73 Sample 4
ERR4775971,WGS,126,297761436,PRJEB37924,SAMEA7501499,151227171,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645807,SAMEA7501499,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501499,ibs_446,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258137,ERP121278,ibs_446,Participant 73 Sample 5
ERR4775972,WGS,101,12928,PRJEB37924,SAMEA7501500,41517,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645808,SAMEA7501500,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501500,ibs_447,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258138,ERP121278,ibs_447,Participant 73 Sample 6
ERR4775973,WGS,101,58109340,PRJEB37924,SAMEA7501501,30025029,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645809,SAMEA7501501,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501501,ibs_448,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258139,ERP121278,ibs_448,Participant 73 Sample 7
ERR4775974,WGS,101,51586356,PRJEB37924,SAMEA7501502,26673163,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645810,SAMEA7501502,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501502,ibs_449,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258140,ERP121278,ibs_449,Participant 73 Sample 8
ERR4775975,WGS,101,124571784,PRJEB37924,SAMEA7501503,68190838,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645811,SAMEA7501503,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501503,ibs_450,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258141,ERP121278,ibs_450,Participant 74 Sample 0
ERR4775976,WGS,126,381714228,PRJEB37924,SAMEA7501504,195201758,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645812,SAMEA7501504,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501504,ibs_451,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258142,ERP121278,ibs_451,Participant 74 Sample 1
ERR4775977,WGS,101,6457738,PRJEB37924,SAMEA7501505,4296812,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645813,SAMEA7501505,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501505,ibs_452,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258143,ERP121278,ibs_452,Participant 74 Sample 2
ERR4775978,WGS,101,62461733,PRJEB37924,SAMEA7501506,32918185,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645814,SAMEA7501506,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501506,ibs_453,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258144,ERP121278,ibs_453,Participant 74 Sample 3
ERR4775979,WGS,101,81982306,PRJEB37924,SAMEA7501507,41315734,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645815,SAMEA7501507,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501507,ibs_454,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258145,ERP121278,ibs_454,Participant 74 Sample 4
ERR4775980,WGS,126,590531634,PRJEB37924,SAMEA7501508,294571694,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645816,SAMEA7501508,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501508,ibs_455,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258146,ERP121278,ibs_455,Participant 74 Sample 5
ERR4775981,WGS,101,86692946,PRJEB37924,SAMEA7501509,43839660,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645817,SAMEA7501509,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501509,ibs_456,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258147,ERP121278,ibs_456,Participant 74 Sample 6
ERR4775982,WGS,126,270622296,PRJEB37924,SAMEA7501510,138384687,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645818,SAMEA7501510,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501510,ibs_457,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258148,ERP121278,ibs_457,Participant 74 Sample 7
ERR4775983,WGS,101,483992,PRJEB37924,SAMEA7501511,359057,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645819,SAMEA7501511,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501511,ibs_458,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258149,ERP121278,ibs_458,Participant 74 Sample 8
ERR4775984,WGS,101,61395375,PRJEB37924,SAMEA7501512,31288729,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645820,SAMEA7501512,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501512,ibs_459,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258150,ERP121278,ibs_459,Participant 74 Sample 9
ERR4775985,WGS,101,160882092,PRJEB37924,SAMEA7501513,80467201,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645821,SAMEA7501513,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501513,ibs_460,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258151,ERP121278,ibs_460,Participant 75 Sample 0
ERR4775986,WGS,101,25317973,PRJEB37924,SAMEA7501514,14604269,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645822,SAMEA7501514,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501514,ibs_461,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258152,ERP121278,ibs_461,Participant 75 Sample 1
ERR4775987,WGS,126,272229426,PRJEB37924,SAMEA7501515,136716085,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645823,SAMEA7501515,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501515,ibs_462,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258153,ERP121278,ibs_462,Participant 75 Sample 2
