Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA_accession,SRA Study,title
ERR1051110,36_IonXpress_026_rawlib_fil,AMPLICON,215,20945783,PRJEB11252,SAMEA3594723,16639593,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_102M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131395,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594723,ERS901872,IonTorrent PGM,ERS901872,ERP012611,36_IonXpress_026_rawlib_fil
ERR1051111,36_IonXpress_027_rawlib_fil,AMPLICON,223,26371914,PRJEB11252,SAMEA3594724,20942606,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_90M:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131396,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594724,ERS901873,IonTorrent PGM,ERS901873,ERP012611,36_IonXpress_027_rawlib_fil
ERR1051112,36_IonXpress_028_rawlib_fil,AMPLICON,223,25543439,PRJEB11252,SAMEA3594725,20262967,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_90M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131397,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594725,ERS901874,IonTorrent PGM,ERS901874,ERP012611,36_IonXpress_028_rawlib_fil
ERR1051113,36_IonXpress_029_rawlib_fil,AMPLICON,227,20506150,PRJEB11252,SAMEA3594726,16397137,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_71D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131398,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594726,ERS901875,IonTorrent PGM,ERS901875,ERP012611,36_IonXpress_029_rawlib_fil
ERR1051114,36_IonXpress_030_rawlib_fil,AMPLICON,224,18509736,PRJEB11252,SAMEA3594727,14740065,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_71D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131399,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594727,ERS901876,IonTorrent PGM,ERS901876,ERP012611,36_IonXpress_030_rawlib_fil
ERR1051115,36_IonXpress_031_rawlib_fil,AMPLICON,222,24346918,PRJEB11252,SAMEA3594728,19362995,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_82D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131400,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594728,ERS901877,IonTorrent PGM,ERS901877,ERP012611,36_IonXpress_031_rawlib_fil
ERR1051116,36_IonXpress_032_rawlib_fil,AMPLICON,225,17570362,PRJEB11252,SAMEA3594729,14061383,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_82D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131401,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594729,ERS901878,IonTorrent PGM,ERS901878,ERP012611,36_IonXpress_032_rawlib_fil
ERR1051117,36_IonXpress_033_rawlib_fil,AMPLICON,226,26956216,PRJEB11252,SAMEA3594730,21570023,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_93D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131402,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594730,ERS901879,IonTorrent PGM,ERS901879,ERP012611,36_IonXpress_033_rawlib_fil
ERR1051118,36_IonXpress_034_rawlib_fil,AMPLICON,224,19600105,PRJEB11252,SAMEA3594731,15754593,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_93D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131403,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594731,ERS901880,IonTorrent PGM,ERS901880,ERP012611,36_IonXpress_034_rawlib_fil
ERR1051119,36_IonXpress_035_rawlib_fil,AMPLICON,231,20852534,PRJEB11252,SAMEA3594732,16603892,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_95M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131404,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594732,ERS901881,IonTorrent PGM,ERS901881,ERP012611,36_IonXpress_035_rawlib_fil
ERR1051120,36_IonXpress_036_rawlib_fil,AMPLICON,223,17890911,PRJEB11252,SAMEA3594733,14226721,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_95M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131405,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594733,ERS901882,IonTorrent PGM,ERS901882,ERP012611,36_IonXpress_036_rawlib_fil
ERR1051121,36_IonXpress_037_rawlib_fil,AMPLICON,222,22707087,PRJEB11252,SAMEA3594734,18142189,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_68M:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131406,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594734,ERS901883,IonTorrent PGM,ERS901883,ERP012611,36_IonXpress_037_rawlib_fil
ERR1051122,36_IonXpress_038_rawlib_fil,AMPLICON,227,19415715,PRJEB11252,SAMEA3594735,15535709,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_68M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131407,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594735,ERS901884,IonTorrent PGM,ERS901884,ERP012611,36_IonXpress_038_rawlib_fil
ERR1051123,36_IonXpress_039_rawlib_fil,AMPLICON,230,30967898,PRJEB11252,SAMEA3594736,24785383,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_72D :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131408,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594736,ERS901885,IonTorrent PGM,ERS901885,ERP012611,36_IonXpress_039_rawlib_fil
ERR1051124,36_IonXpress_040_rawlib_fil,AMPLICON,226,27345873,PRJEB11252,SAMEA3594737,21767714,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_72D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131409,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594737,ERS901886,IonTorrent PGM,ERS901886,ERP012611,36_IonXpress_040_rawlib_fil
ERR1051125,36_IonXpress_041_rawlib_fil,AMPLICON,224,17433993,PRJEB11252,SAMEA3594738,13918283,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_72D :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131410,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594738,ERS901887,IonTorrent PGM,ERS901887,ERP012611,36_IonXpress_041_rawlib_fil
ERR1051126,36_IonXpress_042_rawlib_fil,AMPLICON,232,21948221,PRJEB11252,SAMEA3594739,17507526,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_72D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131411,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594739,ERS901888,IonTorrent PGM,ERS901888,ERP012611,36_IonXpress_042_rawlib_fil
ERR1051127,36_IonXpress_043_rawlib_fil,AMPLICON,225,18710483,PRJEB11252,SAMEA3594740,14891977,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_64M:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131412,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594740,ERS901889,IonTorrent PGM,ERS901889,ERP012611,36_IonXpress_043_rawlib_fil
ERR1051128,36_IonXpress_044_rawlib_fil,AMPLICON,226,24627631,PRJEB11252,SAMEA3594741,19548452,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_64M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131413,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594741,ERS901890,IonTorrent PGM,ERS901890,ERP012611,36_IonXpress_044_rawlib_fil
ERR1051129,36_IonXpress_045_rawlib_fil,AMPLICON,226,19815709,PRJEB11252,SAMEA3594742,15835771,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_51C:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131414,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594742,ERS901891,IonTorrent PGM,ERS901891,ERP012611,36_IonXpress_045_rawlib_fil
ERR1051130,36_IonXpress_046_rawlib_fil,AMPLICON,227,22083479,PRJEB11252,SAMEA3594743,17613874,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_51C:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131415,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594743,ERS901892,IonTorrent PGM,ERS901892,ERP012611,36_IonXpress_046_rawlib_fil
ERR1051131,36_IonXpress_047_rawlib_fil,AMPLICON,226,32476204,PRJEB11252,SAMEA3594744,25860550,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_39D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131416,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594744,ERS901893,IonTorrent PGM,ERS901893,ERP012611,36_IonXpress_047_rawlib_fil
ERR1051132,36_IonXpress_048_rawlib_fil,AMPLICON,222,42361588,PRJEB11252,SAMEA3594745,33536727,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_39D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131417,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594745,ERS901894,IonTorrent PGM,ERS901894,ERP012611,36_IonXpress_048_rawlib_fil
ERR1051133,39_IonXpress_001_rawlib_fil,AMPLICON,211,21413273,PRJEB11252,SAMEA3594746,16308100,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_55C :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131418,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594746,ERS901895,IonTorrent PGM,ERS901895,ERP012611,39_IonXpress_001_rawlib_fil
ERR1051134,39_IonXpress_002_rawlib_fil,AMPLICON,215,47851605,PRJEB11252,SAMEA3594747,36619933,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_55C:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131419,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594747,ERS901896,IonTorrent PGM,ERS901896,ERP012611,39_IonXpress_002_rawlib_fil
ERR1051135,39_IonXpress_003_rawlib_fil,AMPLICON,222,11298676,PRJEB11252,SAMEA3594748,8411019,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_37D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131420,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594748,ERS901897,IonTorrent PGM,ERS901897,ERP012611,39_IonXpress_003_rawlib_fil
ERR1051136,39_IonXpress_004_rawlib_fil,AMPLICON,212,22250371,PRJEB11252,SAMEA3594749,16831689,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_37D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131421,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594749,ERS901898,IonTorrent PGM,ERS901898,ERP012611,39_IonXpress_004_rawlib_fil
ERR1051137,39_IonXpress_005_rawlib_fil,AMPLICON,207,38608757,PRJEB11252,SAMEA3594750,28996866,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_84M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131422,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594750,ERS901899,IonTorrent PGM,ERS901899,ERP012611,39_IonXpress_005_rawlib_fil
ERR1051138,39_IonXpress_006_rawlib_fil,AMPLICON,211,22648676,PRJEB11252,SAMEA3594751,16973715,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_84M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131423,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594751,ERS901900,IonTorrent PGM,ERS901900,ERP012611,39_IonXpress_006_rawlib_fil
ERR1051139,39_IonXpress_009_rawlib_fil,AMPLICON,204,19355501,PRJEB11252,SAMEA3594752,14637142,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_115D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131424,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594752,ERS901901,IonTorrent PGM,ERS901901,ERP012611,39_IonXpress_009_rawlib_fil
ERR1051140,39_IonXpress_010_rawlib_fil,AMPLICON,208,18082003,PRJEB11252,SAMEA3594753,13679743,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_115D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131425,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594753,ERS901902,IonTorrent PGM,ERS901902,ERP012611,39_IonXpress_010_rawlib_fil
ERR1051141,39_IonXpress_011_rawlib_fil,AMPLICON,207,15539801,PRJEB11252,SAMEA3594754,11717208,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_39D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131426,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594754,ERS901903,IonTorrent PGM,ERS901903,ERP012611,39_IonXpress_011_rawlib_fil
