run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR4775660	SAMEA7501188	ERX4645496	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775660/ERR4775660.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775660/Study.ID.27.T.3.S177.R1.001.fq.gz	
ERR4775661	SAMEA7501189	ERX4645497	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775661/ERR4775661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775661/Study.ID.27.T.4.S31.R1.001.fq.gz	
ERR4775663	SAMEA7501191	ERX4645499	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775663/ERR4775663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775663/Study.ID.27.T.6.S115.R1.001.fq.gz	
ERR4775664	SAMEA7501192	ERX4645500	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775664/ERR4775664.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775664/Study.ID.28.T.0.S38.R1.001.fq.gz	
ERR4775665	SAMEA7501193	ERX4645501	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775665/ERR4775665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775665/Study.ID.28.T.1.S56.R1.001.fq.gz	
ERR4775670	SAMEA7501198	ERX4645506	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775670/ERR4775670.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775670/Study.ID.29.T.4.S32.R1.001.fq.gz	
ERR4775671	SAMEA7501199	ERX4645507	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775671/ERR4775671.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775671/Study.ID.29.T.5.S76.R1.001.fq.gz	
ERR4775673	SAMEA7501201	ERX4645509	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775673/ERR4775673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775673/Study.ID.3.T.0.S23.R1.001.fq.gz	
ERR4775676	SAMEA7501204	ERX4645512	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775676/ERR4775676.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775676/Study.ID.3.T.3.S157.R1.001.fq.gz	
ERR4775682	SAMEA7501210	ERX4645518	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775682/ERR4775682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775682/Study.ID.30.T.2.S134.R1.001.fq.gz	
ERR4775683	SAMEA7501211	ERX4645519	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775683/ERR4775683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775683/Study.ID.30.T.3.S179.R1.001.fq.gz	
ERR4775685	SAMEA7501213	ERX4645521	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775685/ERR4775685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775685/Study.ID.30.T.5.S77.R1.001.fq.gz	
ERR4775687	SAMEA7501215	ERX4645523	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775687/ERR4775687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775687/Study.ID.31.T.0.S74.R1.001.fq.gz	
ERR4775689	SAMEA7501217	ERX4645525	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775689/ERR4775689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775689/Study.ID.31.T.2.S135.R1.001.fq.gz	
ERR4775690	SAMEA7501218	ERX4645526	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775690/ERR4775690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775690/Study.ID.31.T.3.S180.R1.001.fq.gz	
ERR4775697	SAMEA7501225	ERX4645533	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775697/ERR4775697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775697/Study.ID.32.T.3.S181.R1.001.fq.gz	
ERR4775698	SAMEA7501226	ERX4645534	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775698/ERR4775698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775698/Study.ID.32.T.4.S35.R1.001.fq.gz	
ERR4775701	SAMEA7501229	ERX4645537	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775701/ERR4775701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775701/Study.ID.33.T.0.S5.R1.001.fq.gz	
ERR4775708	SAMEA7501236	ERX4645544	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775708/ERR4775708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775708/Study.ID.34.T.6.S120.R1.001.fq.gz	
ERR4775709	SAMEA7501237	ERX4645545	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775709/ERR4775709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775709/Study.ID.34.T.Flare.NPM.S44.R1.001.fq.gz	
ERR4775712	SAMEA7501240	ERX4645548	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775712/ERR4775712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775712/Study.ID.36.T.1.S45.R1.001.fq.gz	
ERR4775715	SAMEA7501243	ERX4645551	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775715/ERR4775715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775715/Study.ID.36.T.4.S37.R1.001.fq.gz	
ERR4775719	SAMEA7501247	ERX4645555	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775719/ERR4775719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775719/Study.ID.37.T.1.S57.R1.001.fq.gz	
ERR4775721	SAMEA7501249	ERX4645557	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775721/ERR4775721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775721/Study.ID.37.T.3.S184.R1.001.fq.gz	
ERR4775722	SAMEA7501250	ERX4645558	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775722/ERR4775722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775722/Study.ID.37.T.4.S38.R1.001.fq.gz	
ERR4775723	SAMEA7501251	ERX4645559	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775723/ERR4775723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775723/Study.ID.37.T.5.S82.R1.001.fq.gz	
ERR4775724	SAMEA7501252	ERX4645560	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775724/ERR4775724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775724/Study.ID.37.T.6.S122.R1.001.fq.gz	
ERR4775730	SAMEA7501258	ERX4645566	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775730/ERR4775730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775730/Study.ID.38.T.5.S83.R1.001.fq.gz	
ERR4775731	SAMEA7501259	ERX4645567	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775731/ERR4775731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775731/Study.ID.38.T.6.S123.R1.001.fq.gz	
ERR4775732	SAMEA7501260	ERX4645568	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775732/ERR4775732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775732/Study.ID.38.T.Flare.NPM.S45.R1.001.fq.gz	
ERR4775733	SAMEA7501261	ERX4645569	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775733/ERR4775733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775733/Study.ID.38.T.Flare.S106.R1.001.fq.gz	
ERR4775736	SAMEA7501264	ERX4645572	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775736/ERR4775736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775736/Study.ID.39.T.2.S141.R1.001.fq.gz	
ERR4775741	SAMEA7501269	ERX4645577	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775741/ERR4775741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775741/Study.ID.4.T.0.S35.R1.001.fq.gz	
ERR4775744	SAMEA7501272	ERX4645580	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775744/ERR4775744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775744/Study.ID.4.T.3.S158.R1.001.fq.gz	
ERR4775747	SAMEA7501275	ERX4645583	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775747/ERR4775747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775747/Study.ID.4.T.6.S97.R1.001.fq.gz	
ERR4775748	SAMEA7501276	ERX4645584	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775748/ERR4775748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775748/Study.ID.40.T.0.S75.R1.001.fq.gz	
ERR4775757	SAMEA7501285	ERX4645593	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775757/ERR4775757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775757/Study.ID.41.T.2.S143.R1.001.fq.gz	
ERR4775761	SAMEA7501289	ERX4645597	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775761/ERR4775761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775761/Study.ID.41.T.6.S126.R1.001.fq.gz	
ERR4775762	SAMEA7501290	ERX4645598	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775762/ERR4775762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775762/Study.ID.42.T.0.S6.R1.001.fq.gz	
ERR4775769	SAMEA7501297	ERX4645605	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775769/ERR4775769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775769/Study.ID.43.T.4.S43.R1.001.fq.gz	
ERR4775770	SAMEA7501298	ERX4645606	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775770/ERR4775770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775770/Study.ID.43.T.5.S87.R1.001.fq.gz	
ERR4775773	SAMEA7501301	ERX4645609	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775773/ERR4775773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775773/Study.ID.44.T.1.S34.R1.001.fq.gz	
ERR4775774	SAMEA7501302	ERX4645610	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775774/ERR4775774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775774/Study.ID.44.T.2.S145.R1.001.fq.gz	
ERR4775787	SAMEA7501315	ERX4645623	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775787/ERR4775787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775787/Study.ID.46.T.Flare.NPM.S47.R1.001.fq.gz	
ERR4775789	SAMEA7501317	ERX4645625	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775789/ERR4775789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775789/Study.ID.47.T.0.S64.R1.001.fq.gz	
ERR4775790	SAMEA7501318	ERX4645626	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775790/ERR4775790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775790/Study.ID.47.T.1.S58.R1.001.fq.gz	
ERR4775791	SAMEA7501319	ERX4645627	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775791/ERR4775791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775791/Study.ID.47.T.2.S147.R1.001.fq.gz	
ERR4775792	SAMEA7501320	ERX4645628	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775792/ERR4775792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775792/Study.ID.47.T.3.S4.R1.001.fq.gz	
ERR4775793	SAMEA7501321	ERX4645629	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775793/ERR4775793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775793/Study.ID.47.T.4.S46.R1.001.fq.gz	
ERR4775794	SAMEA7501322	ERX4645630	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775794/ERR4775794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775794/Study.ID.47.T.5.S90.R1.001.fq.gz	
ERR4775799	SAMEA7501327	ERX4645635	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775799/ERR4775799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775799/Study.ID.48.T.3.S5.R1.001.fq.gz	
ERR4775801	SAMEA7501329	ERX4645637	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775801/ERR4775801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775801/Study.ID.48.T.5.S91.R1.001.fq.gz	
ERR4775802	SAMEA7501330	ERX4645638	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775802/ERR4775802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775802/Study.ID.48.T.6.S131.R1.001.fq.gz	
ERR4775806	SAMEA7501334	ERX4645642	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775806/ERR4775806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775806/Study.ID.49.T.3.S6.R1.001.fq.gz	
ERR4775807	SAMEA7501335	ERX4645643	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775807/ERR4775807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775807/Study.ID.49.T.4.S48.R1.001.fq.gz	
ERR4775809	SAMEA7501337	ERX4645645	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775809/ERR4775809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775809/Study.ID.49.T.6.S132.R1.001.fq.gz	
ERR4775812	SAMEA7501340	ERX4645648	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775812/ERR4775812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775812/Study.ID.50.T.2.S150.R1.001.fq.gz	
ERR4775815	SAMEA7501343	ERX4645651	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775815/ERR4775815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775815/Study.ID.50.T.5.S93.R1.001.fq.gz	
ERR4775819	SAMEA7501347	ERX4645655	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775819/ERR4775819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775819/Study.ID.52.T.2.S151.R1.001.fq.gz	
ERR4775821	SAMEA7501349	ERX4645657	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775821/ERR4775821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775821/Study.ID.52.T.5.S188.R1.001.fq.gz	
ERR4775824	SAMEA7501352	ERX4645660	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775824/ERR4775824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775824/Study.ID.54.T.0.S96.R1.001.fq.gz	
ERR4775826	SAMEA7501354	ERX4645662	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775826/ERR4775826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775826/Study.ID.54.T.2.S152.R1.001.fq.gz	
ERR4775827	SAMEA7501355	ERX4645663	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775827/ERR4775827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775827/Study.ID.54.T.3.S174.R1.001.fq.gz	
ERR4775831	SAMEA7501359	ERX4645667	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775831/ERR4775831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775831/Study.ID.55.T.0.S97.R1.001.fq.gz	
ERR4775834	SAMEA7501362	ERX4645670	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775834/ERR4775834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775834/Study.ID.55.T.3.S175.R1.001.fq.gz	
ERR4775836	SAMEA7501364	ERX4645672	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775836/ERR4775836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775836/Study.ID.55.T.5.NPM.S43.R1.001.fq.gz	
ERR4775840	SAMEA7501368	ERX4645676	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775840/ERR4775840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775840/Study.ID.56.T.1.S107.R1.001.fq.gz	
ERR4775843	SAMEA7501371	ERX4645679	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775843/ERR4775843.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775843/Study.ID.56.T.4.S186.R1.001.fq.gz	
ERR4775845	SAMEA7501373	ERX4645681	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775845/ERR4775845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775845/Study.ID.56.T.6.S137.R1.001.fq.gz	
ERR4775848	SAMEA7501376	ERX4645684	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775848/ERR4775848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775848/Study.ID.57.T.2.S164.R1.001.fq.gz	
ERR4775852	SAMEA7501380	ERX4645688	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775852/ERR4775852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775852/Study.ID.57.T.5.S8.R1.001.fq.gz	
ERR4775865	SAMEA7501393	ERX4645701	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775865/ERR4775865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775865/Study.ID.60.T.0.S101.R1.001.fq.gz	
ERR4775867	SAMEA7501395	ERX4645703	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775867/ERR4775867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775867/Study.ID.60.T.2.S166.R1.001.fq.gz	
ERR4775869	SAMEA7501397	ERX4645705	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775869/ERR4775869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775869/Study.ID.60.T.4.S65.R1.001.fq.gz	
ERR4775871	SAMEA7501399	ERX4645707	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775871/ERR4775871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775871/Study.ID.60.T.5.S32.R1.001.fq.gz	
ERR4775873	SAMEA7501401	ERX4645709	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775873/ERR4775873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775873/Study.ID.60.T.6.S70.R1.001.fq.gz	
ERR4775875	SAMEA7501403	ERX4645711	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775875/ERR4775875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775875/Study.ID.61.T.1.S154.R1.001.fq.gz	
ERR4775878	SAMEA7501406	ERX4645714	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775878/ERR4775878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775878/Study.ID.63.T.0.S103.R1.001.fq.gz	
ERR4775881	SAMEA7501409	ERX4645717	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775881/ERR4775881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775881/Study.ID.63.T.3.S180.R1.001.fq.gz	
ERR4775885	SAMEA7501413	ERX4645721	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775885/ERR4775885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775885/Study.ID.64.T.1.S156.R1.001.fq.gz	
ERR4775886	SAMEA7501414	ERX4645722	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775886/ERR4775886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775886/Study.ID.64.T.2.S168.R1.001.fq.gz	
ERR4775888	SAMEA7501416	ERX4645724	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775888/ERR4775888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775888/Study.ID.64.T.4.NPM.S41.R1.001.fq.gz	
ERR4775889	SAMEA7501417	ERX4645725	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775889/ERR4775889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775889/Study.ID.64.T.4.S77.R1.001.fq.gz	
ERR4775893	SAMEA7501421	ERX4645729	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775893/ERR4775893.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775893/Study.ID.65.T.0.S138.R1.001.fq.gz	
ERR4775898	SAMEA7501426	ERX4645734	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775898/ERR4775898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775898/Study.ID.66.T.0.S139.R1.001.fq.gz	
ERR4775900	SAMEA7501428	ERX4645736	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775900/ERR4775900.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775900/Study.ID.66.T.2.S170.R1.001.fq.gz	
ERR4775901	SAMEA7501429	ERX4645737	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775901/ERR4775901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775901/Study.ID.66.T.3.S182.R1.001.fq.gz	
ERR4775904	SAMEA7501432	ERX4645740	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775904/ERR4775904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775904/Study.ID.66.T.6.S11.R1.001.fq.gz	
ERR4775905	SAMEA7501433	ERX4645741	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775905/ERR4775905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775905/Study.ID.67.T.0.S140.R1.001.fq.gz	
